  run  | cfg | numfile |           start            |            stop            |    runlength    
  8594 | 520 |       1 | 2016-11-02 01:50:24.88631  | 2016-11-02 08:50:32.771425 | 07:00:07.885115
  8593 | 515 |       1 | 2016-11-01 23:46:45.563385 | 2016-11-01 23:47:50.764201 | 00:01:05.200816
  8592 | 515 |       1 | 2016-11-01 23:43:12.547926 | 2016-11-01 23:44:00.336659 | 00:00:47.788733
  8591 | 515 |       1 |                            |                            | 
  8590 | 515 |       1 | 2016-11-01 16:40:40.50689  | 2016-11-01 23:38:09.441922 | 06:57:28.935032
  8589 | 515 |       1 | 2016-11-01 10:58:57.582723 | 2016-11-01 16:37:34.595635 | 05:38:37.012912
  8588 | 519 |       1 | 2016-11-01 10:48:43.795176 | 2016-11-01 10:55:58.438641 | 00:07:14.643465
  8587 | 519 |       1 | 2016-11-01 08:53:38.870995 | 2016-11-01 10:41:23.365835 | 01:47:44.49484
  8586 | 518 |       1 | 2016-11-01 08:28:05.910959 | 2016-11-01 08:37:08.016547 | 00:09:02.105588
  8585 | 518 |       1 | 2016-11-01 07:37:40.44362  | 2016-11-01 08:21:45.796726 | 00:44:05.353106
  8584 | 517 |       1 | 2016-11-01 06:47:14.089336 | 2016-11-01 07:31:52.325081 | 00:44:38.235745
  8583 | 516 |       1 | 2016-11-01 06:37:46.9307   | 2016-11-01 06:41:25.776512 | 00:03:38.845812
  8582 | 516 |       1 | 2016-11-01 06:34:13.852265 |                            | 
  8581 | 516 |       1 | 2016-11-01 05:57:36.301789 | 2016-11-01 06:28:28.719752 | 00:30:52.417963
  8580 | 515 |       1 | 2016-11-01 04:27:07.387871 | 2016-11-01 05:54:24.407581 | 01:27:17.01971
  8579 | 515 |       1 | 2016-10-31 23:47:46.212579 | 2016-11-01 04:23:18.491601 | 04:35:32.279022
  8578 | 515 |       1 | 2016-10-31 19:08:29.200413 | 2016-10-31 23:44:15.840963 | 04:35:46.64055
  8577 | 515 |       1 | 2016-10-31 18:59:06.81478  | 2016-10-31 18:59:07.044528 | 00:00:00.229748
  8576 | 515 |       1 | 2016-10-31 18:51:28.282292 | 2016-10-31 18:53:05.294575 | 00:01:37.012283
  8575 | 515 |       1 | 2016-10-31 18:45:09.991789 | 2016-10-31 18:48:25.514997 | 00:03:15.523208
  8574 | 515 |       1 | 2016-10-31 18:39:48.371152 | 2016-10-31 18:42:22.802366 | 00:02:34.431214
  8573 | 515 |       1 | 2016-10-31 18:08:08.975577 | 2016-10-31 18:35:23.060555 | 00:27:14.084978
  8572 | 515 |       1 | 2016-10-31 17:54:49.13377  | 2016-10-31 18:05:16.039235 | 00:10:26.905465
  8571 | 515 |       1 | 2016-10-31 16:39:46.132939 | 2016-10-31 17:51:06.878954 | 01:11:20.746015
  8570 | 515 |       1 | 2016-10-31 16:31:48.495069 | 2016-10-31 16:36:00.011865 | 00:04:11.516796
  8569 | 515 |       1 | 2016-10-31 15:42:06.932429 | 2016-10-31 16:27:40.559785 | 00:45:33.627356
  8568 | 515 |       1 | 2016-10-31 15:36:53.40428  |                            | 
  8567 | 515 |       1 | 2016-10-31 14:09:54.504577 | 2016-10-31 15:33:34.943963 | 01:23:40.439386
  8566 | 515 |       1 | 2016-10-31 12:14:32.002127 | 2016-10-31 14:06:56.191016 | 01:52:24.188889
  8565 | 515 |       1 | 2016-10-31 11:54:44.163062 | 2016-10-31 12:11:33.689045 | 00:16:49.525983
  8564 | 515 |       1 | 2016-10-31 11:47:08.416575 | 2016-10-31 11:47:08.641462 | 00:00:00.224887
  8563 | 515 |       1 | 2016-10-31 11:40:06.542991 | 2016-10-31 11:40:06.825722 | 00:00:00.282731
  8562 | 515 |       1 | 2016-10-31 07:59:49.526558 | 2016-10-31 11:37:11.263144 | 03:37:21.736586
  8561 | 515 |       1 |                            |                            | 
  8560 | 515 |       1 | 2016-10-31 07:32:31.344835 | 2016-10-31 07:33:11.881012 | 00:00:40.536177
  8559 | 515 |       1 | 2016-10-31 07:28:50.421489 | 2016-10-31 07:29:41.400843 | 00:00:50.979354
  8558 | 515 |       1 | 2016-10-31 07:25:09.130487 | 2016-10-31 07:25:55.062412 | 00:00:45.931925
  8557 | 515 |       1 | 2016-10-31 07:19:17.524625 | 2016-10-31 07:19:17.71334  | 00:00:00.188715
  8556 | 515 |       1 | 2016-10-31 06:36:40.246984 | 2016-10-31 07:16:05.792203 | 00:39:25.545219
  8555 | 515 |       1 | 2016-10-31 06:23:39.939562 | 2016-10-31 06:32:38.594499 | 00:08:58.654937
  8554 | 515 |       1 | 2016-10-31 05:28:53.447871 | 2016-10-31 06:20:35.288831 | 00:51:41.84096
  8553 | 515 |       1 | 2016-10-30 22:55:43.448528 | 2016-10-31 05:26:18.53281  | 06:30:35.084282
  8552 | 515 |       1 | 2016-10-30 22:46:17.531169 | 2016-10-30 22:46:17.718193 | 00:00:00.187024
  8551 | 515 |       1 | 2016-10-30 22:39:11.923573 | 2016-10-30 22:39:12.120501 | 00:00:00.196928
  8550 | 515 |       1 | 2016-10-30 22:23:57.160513 | 2016-10-30 22:36:21.601807 | 00:12:24.441294
  8549 | 515 |       1 | 2016-10-30 18:59:32.423194 | 2016-10-30 22:21:25.637906 | 03:21:53.214712
  8548 | 515 |       1 | 2016-10-30 14:40:56.401413 | 2016-10-30 18:56:41.184098 | 04:15:44.782685
  8547 | 515 |       1 | 2016-10-30 08:18:16.327983 | 2016-10-30 14:37:40.140571 | 06:19:23.812588
  8546 | 515 |       1 | 2016-10-30 05:28:39.128887 | 2016-10-30 08:15:39.780355 | 02:47:00.651468
  8545 | 515 |       1 | 2016-10-30 05:22:18.946742 | 2016-10-30 05:22:19.128909 | 00:00:00.182167
  8544 | 515 |       1 | 2016-10-30 05:16:25.970422 | 2016-10-30 05:16:26.213143 | 00:00:00.242721
  8543 | 515 |       1 | 2016-10-30 03:42:48.937597 | 2016-10-30 05:13:11.110103 | 01:30:22.172506
  8542 | 515 |       1 | 2016-10-30 03:36:17.421878 | 2016-10-30 03:36:17.662241 | 00:00:00.240363
  8541 | 515 |       1 | 2016-10-29 23:55:11.405905 | 2016-10-30 03:33:07.984528 | 03:37:56.578623
  8540 | 515 |       1 | 2016-10-29 23:38:33.200881 | 2016-10-29 23:51:57.551993 | 00:13:24.351112
  8539 | 515 |       1 | 2016-10-29 18:38:38.006795 | 2016-10-29 23:35:25.610434 | 04:56:47.603639
  8538 | 515 |       1 | 2016-10-29 11:35:46.735908 | 2016-10-29 18:35:54.11087  | 07:00:07.374962
  8537 | 515 |       1 | 2016-10-29 04:32:56.284892 | 2016-10-29 11:32:59.040694 | 07:00:02.755802
  8536 | 515 |       1 | 2016-10-29 04:16:11.16141  | 2016-10-29 04:29:48.076264 | 00:13:36.914854
  8535 | 515 |       1 | 2016-10-29 04:10:20.915242 | 2016-10-29 04:10:21.106727 | 00:00:00.191485
  8534 | 515 |       1 | 2016-10-29 03:46:09.990181 | 2016-10-29 04:07:26.052169 | 00:21:16.061988
  8533 | 515 |       1 |                            |                            | 
  8532 | 515 |       1 | 2016-10-29 03:36:15.784956 | 2016-10-29 03:36:15.970619 | 00:00:00.185663
  8531 | 515 |       1 | 2016-10-29 02:44:35.296697 | 2016-10-29 03:33:53.263867 | 00:49:17.96717
  8530 | 515 |       1 |                            |                            | 
  8529 | 515 |       1 | 2016-10-28 19:39:57.364211 | 2016-10-29 02:40:02.294227 | 07:00:04.930016
  8528 | 515 |       1 | 2016-10-28 18:00:52.624604 | 2016-10-28 19:36:39.407375 | 01:35:46.782771
  8527 | 516 |       1 | 2016-10-28 16:24:03.47608  | 2016-10-28 17:56:50.467889 | 01:32:46.991809
  8526 | 516 |       1 | 2016-10-28 15:58:59.293308 | 2016-10-28 16:20:23.941979 | 00:21:24.648671
  8525 | 516 |       1 | 2016-10-28 15:55:30.919398 |                            | 
  8524 | 516 |       1 | 2016-10-28 15:29:17.48036  | 2016-10-28 15:51:45.204428 | 00:22:27.724068
  8523 | 516 |       1 | 2016-10-28 15:21:13.31076  | 2016-10-28 15:25:09.825218 | 00:03:56.514458
  8522 | 516 |       1 | 2016-10-28 15:12:56.648073 | 2016-10-28 15:17:53.3785   | 00:04:56.730427
  8521 | 514 |       1 | 2016-10-28 15:06:44.835534 | 2016-10-28 15:09:39.330191 | 00:02:54.494657
  8520 | 510 |       1 |                            |                            | 
  8519 | 510 |       1 | 2016-10-28 13:02:05.610396 | 2016-10-28 13:02:05.797012 | 00:00:00.186616
  8518 | 510 |       1 | 2016-10-28 12:08:47.584691 | 2016-10-28 12:56:24.563142 | 00:47:36.978451
  8517 | 510 |       1 | 2016-10-28 11:55:31.017636 | 2016-10-28 11:55:31.212714 | 00:00:00.195078
  8516 | 510 |       1 | 2016-10-28 11:49:23.521682 | 2016-10-28 11:49:23.736567 | 00:00:00.214885
  8515 | 510 |       1 | 2016-10-28 11:45:30.859157 |                            | 
  8514 | 510 |       1 | 2016-10-28 07:42:33.584398 | 2016-10-28 11:29:06.465949 | 03:46:32.881551
  8513 | 510 |       1 | 2016-10-28 07:11:08.979294 | 2016-10-28 07:38:46.080282 | 00:27:37.100988
  8512 | 510 |       1 | 2016-10-28 07:04:28.507953 | 2016-10-28 07:04:28.703293 | 00:00:00.19534
  8511 | 510 |       1 | 2016-10-28 06:58:15.956539 | 2016-10-28 06:58:16.165223 | 00:00:00.208684
  8510 | 510 |       1 | 2016-10-28 04:58:41.185325 | 2016-10-28 06:55:25.629166 | 01:56:44.443841
  8509 | 510 |       1 | 2016-10-28 04:52:29.078685 | 2016-10-28 04:52:29.269236 | 00:00:00.190551
  8508 | 510 |       1 | 2016-10-28 03:50:50.282585 | 2016-10-28 04:49:17.07954  | 00:58:26.796955
  8507 | 510 |       1 | 2016-10-28 03:13:34.487575 | 2016-10-28 03:45:02.437308 | 00:31:27.949733
  8506 | 510 |       1 | 2016-10-28 01:43:33.542972 | 2016-10-28 03:10:19.160098 | 01:26:45.617126
  8505 | 510 |       1 | 2016-10-28 01:37:08.629928 | 2016-10-28 01:37:08.819394 | 00:00:00.189466
  8504 | 510 |       1 | 2016-10-28 00:10:56.701387 | 2016-10-28 01:34:08.105533 | 01:23:11.404146
  8503 | 510 |       1 | 2016-10-28 00:07:32.126913 | 2016-10-28 00:08:18.017294 | 00:00:45.890381
  8502 | 510 |       1 | 2016-10-27 23:50:19.272406 | 2016-10-27 23:50:19.460203 | 00:00:00.187797
  8501 | 510 |       1 | 2016-10-27 23:42:22.01923  | 2016-10-27 23:46:52.188257 | 00:04:30.169027
  8500 | 510 |       1 | 2016-10-27 23:38:06.518896 |                            | 
  8499 | 510 |       1 |                            |                            | 
  8498 | 510 |       1 | 2016-10-27 22:34:34.043512 | 2016-10-27 23:32:31.374156 | 00:57:57.330644
  8497 | 510 |       1 | 2016-10-27 22:28:11.643315 | 2016-10-27 22:28:11.844136 | 00:00:00.200821
  8496 | 510 |       1 | 2016-10-27 22:22:07.446072 | 2016-10-27 22:22:07.65353  | 00:00:00.207458
  8495 | 510 |       1 | 2016-10-27 20:08:52.296263 | 2016-10-27 22:18:45.378998 | 02:09:53.082735
  8494 | 510 |       1 | 2016-10-27 19:49:18.332447 | 2016-10-27 20:05:38.759195 | 00:16:20.426748
  8493 | 510 |       1 | 2016-10-27 18:17:03.858785 | 2016-10-27 19:45:56.035835 | 01:28:52.17705
  8492 | 510 |       1 | 2016-10-27 16:36:56.779338 | 2016-10-27 18:14:15.348216 | 01:37:18.568878
  8491 | 510 |       1 | 2016-10-27 16:30:29.698961 | 2016-10-27 16:30:29.885618 | 00:00:00.186657
  8490 | 510 |       1 | 2016-10-27 14:58:56.326908 | 2016-10-27 16:24:11.353163 | 01:25:15.026255
  8489 | 510 |       1 | 2016-10-27 14:15:26.880144 | 2016-10-27 14:50:59.115902 | 00:35:32.235758
  8488 | 510 |       1 | 2016-10-27 13:46:02.769747 | 2016-10-27 13:46:02.967145 | 00:00:00.197398
  8487 | 514 |       1 | 2016-10-27 13:21:40.054057 | 2016-10-27 13:38:09.603813 | 00:16:29.549756
  8486 | 514 |       1 |                            |                            | 
  8485 | 514 |       1 |                            |                            | 
  8484 | 514 |       1 |                            |                            | 
  8483 | 514 |       1 |                            |                            | 
  8482 | 514 |       1 |                            |                            | 
  8481 | 514 |       1 |                            |                            | 
  8480 | 514 |       1 |                            |                            | 
  8479 | 514 |       1 | 2016-10-27 10:54:04.280257 | 2016-10-27 11:09:00.424266 | 00:14:56.144009
  8478 | 514 |       1 |                            |                            | 
  8477 | 514 |       1 |                            |                            | 
  8476 | 509 |       1 | 2016-10-27 07:48:39.439043 | 2016-10-27 10:43:41.020217 | 02:55:01.581174
  8475 | 509 |       1 | 2016-10-27 05:38:00.702148 | 2016-10-27 07:45:25.643992 | 02:07:24.941844
  8474 | 509 |       1 | 2016-10-27 05:28:10.828174 | 2016-10-27 05:34:25.901043 | 00:06:15.072869
  8473 | 509 |       1 | 2016-10-27 01:30:56.696626 | 2016-10-27 05:24:43.123246 | 03:53:46.42662
  8472 | 509 |       1 | 2016-10-27 00:48:47.242546 | 2016-10-27 01:24:37.012634 | 00:35:49.770088
  8471 | 509 |       1 | 2016-10-26 17:46:00.970793 | 2016-10-27 00:46:07.491366 | 07:00:06.520573
  8470 | 509 |       1 | 2016-10-26 16:31:13.864232 | 2016-10-26 17:42:29.625449 | 01:11:15.761217
  8469 | 509 |       1 | 2016-10-26 15:33:08.290082 | 2016-10-26 16:18:41.171664 | 00:45:32.881582
  8468 | 509 |       1 | 2016-10-26 13:21:57.806613 | 2016-10-26 15:30:25.899779 | 02:08:28.093166
  8467 | 509 |       1 | 2016-10-26 09:37:59.905335 | 2016-10-26 13:18:14.644582 | 03:40:14.739247
  8466 | 509 |       1 |                            |                            | 
  8465 | 509 |       1 | 2016-10-26 02:32:59.268756 | 2016-10-26 09:33:02.280846 | 07:00:03.01209
  8464 | 509 |       1 | 2016-10-26 01:28:30.133719 | 2016-10-26 02:29:42.243192 | 01:01:12.109473
  8463 | 509 |       1 | 2016-10-26 01:21:59.164693 | 2016-10-26 01:24:42.282952 | 00:02:43.118259
  8462 | 509 |       1 | 2016-10-26 00:20:36.852835 | 2016-10-26 01:18:47.813818 | 00:58:10.960983
  8461 | 509 |       1 | 2016-10-26 00:12:26.853352 | 2016-10-26 00:17:36.630473 | 00:05:09.777121
  8460 | 509 |       1 | 2016-10-25 17:28:40.28801  | 2016-10-26 00:08:55.731838 | 06:40:15.443828
  8459 | 509 |       1 | 2016-10-25 16:23:26.964819 | 2016-10-25 17:25:44.573546 | 01:02:17.608727
  8458 | 509 |       1 | 2016-10-25 13:50:19.963244 | 2016-10-25 16:20:30.913476 | 02:30:10.950232
  8457 | 509 |       1 | 2016-10-25 13:41:59.010019 | 2016-10-25 13:46:55.317893 | 00:04:56.307874
  8456 | 509 |       1 |                            |                            | 
  8455 | 509 |       1 | 2016-10-25 09:10:04.653508 | 2016-10-25 13:37:02.77072  | 04:26:58.117212
  8454 | 509 |       1 | 2016-10-25 08:16:01.611716 | 2016-10-25 09:06:39.4314   | 00:50:37.819684
  8453 | 509 |       1 |                            |                            | 
  8452 | 509 |       1 | 2016-10-25 08:10:08.968234 | 2016-10-25 08:10:56.711085 | 00:00:47.742851
  8451 | 509 |       1 | 2016-10-25 07:52:27.04554  | 2016-10-25 07:53:24.948392 | 00:00:57.902852
  8450 | 509 |       1 | 2016-10-25 07:47:07.032898 | 2016-10-25 07:48:07.26052  | 00:01:00.227622
  8449 | 509 |       1 | 2016-10-25 07:43:48.511255 |                            | 
  8448 | 509 |       1 | 2016-10-25 04:26:19.140922 | 2016-10-25 07:40:42.378501 | 03:14:23.237579
  8447 | 509 |       1 | 2016-10-25 03:01:41.917436 | 2016-10-25 04:23:40.988384 | 01:21:59.070948
  8446 | 509 |       1 | 2016-10-24 20:34:03.246761 | 2016-10-25 02:58:54.515655 | 06:24:51.268894
  8445 | 509 |       1 | 2016-10-24 14:40:16.243502 | 2016-10-24 20:31:17.921978 | 05:51:01.678476
  8444 | 509 |       1 | 2016-10-24 14:03:51.014422 | 2016-10-24 14:37:14.898987 | 00:33:23.884565
  8443 | 510 |       1 | 2016-10-24 13:11:03.167712 | 2016-10-24 13:56:59.842769 | 00:45:56.675057
  8442 | 510 |       1 |                            |                            | 
  8441 | 509 |       1 | 2016-10-24 08:46:20.898371 | 2016-10-24 13:05:00.694328 | 04:18:39.795957
  8440 | 509 |       1 | 2016-10-24 06:52:00.604724 | 2016-10-24 08:43:01.623707 | 01:51:01.018983
  8439 | 509 |       1 | 2016-10-24 06:20:27.933895 | 2016-10-24 06:48:48.081909 | 00:28:20.148014
  8438 | 509 |       1 | 2016-10-24 05:28:39.102109 | 2016-10-24 06:17:20.021821 | 00:48:40.919712
  8437 | 509 |       1 | 2016-10-24 05:25:27.197791 |                            | 
  8436 | 509 |       1 | 2016-10-24 03:39:26.093532 | 2016-10-24 05:21:55.79204  | 01:42:29.698508
  8435 | 509 |       1 | 2016-10-24 01:46:59.131793 | 2016-10-24 03:36:27.239617 | 01:49:28.107824
  8434 | 509 |       1 | 2016-10-23 23:28:38.061174 | 2016-10-24 01:43:43.294726 | 02:15:05.233552
  8433 | 509 |       1 | 2016-10-23 16:25:53.623644 | 2016-10-23 23:26:00.525149 | 07:00:06.901505
  8432 | 509 |       1 | 2016-10-23 16:14:21.189614 | 2016-10-23 16:22:48.957428 | 00:08:27.767814
  8431 | 509 |       1 | 2016-10-23 14:09:48.991984 | 2016-10-23 16:11:17.900932 | 02:01:28.908948
  8430 | 509 |       1 | 2016-10-23 11:52:09.35691  | 2016-10-23 14:07:30.770223 | 02:15:21.413313
  8429 | 509 |       1 | 2016-10-23 11:41:51.537164 |                            | 
  8428 | 509 |       1 | 2016-10-23 11:38:41.472736 |                            | 
  8427 | 509 |       1 | 2016-10-23 06:21:49.661104 | 2016-10-23 11:35:38.028279 | 05:13:48.367175
  8426 | 509 |       1 | 2016-10-23 06:11:53.05427  | 2016-10-23 06:18:41.703581 | 00:06:48.649311
  8425 | 509 |       1 | 2016-10-23 06:07:33.716117 |                            | 
  8424 | 509 |       1 | 2016-10-23 05:51:05.15903  | 2016-10-23 06:04:29.50134  | 00:13:24.34231
  8423 | 509 |       1 | 2016-10-23 05:17:58.112744 | 2016-10-23 05:47:56.555907 | 00:29:58.443163
  8422 | 509 |       1 | 2016-10-23 05:14:45.671949 |                            | 
  8421 | 509 |       1 | 2016-10-23 03:59:25.016431 | 2016-10-23 05:12:14.4158   | 01:12:49.399369
  8420 | 509 |       1 | 2016-10-23 03:16:48.665829 | 2016-10-23 03:56:11.92615  | 00:39:23.260321
  8419 | 509 |       1 | 2016-10-23 02:27:48.422717 | 2016-10-23 03:13:34.092861 | 00:45:45.670144
  8418 | 509 |       1 | 2016-10-23 01:00:34.803102 | 2016-10-23 02:24:41.738316 | 01:24:06.935214
  8417 | 509 |       1 |                            |                            | 
  8416 | 509 |       1 | 2016-10-22 22:16:37.59365  | 2016-10-23 00:55:06.618039 | 02:38:29.024389
  8415 | 509 |       1 | 2016-10-22 21:52:59.013441 | 2016-10-22 22:12:53.632653 | 00:19:54.619212
  8414 | 509 |       1 | 2016-10-22 18:15:50.930407 | 2016-10-22 21:49:38.459944 | 03:33:47.529537
  8413 | 509 |       1 | 2016-10-22 11:13:02.951264 | 2016-10-22 18:13:09.98429  | 07:00:07.033026
  8412 | 509 |       1 | 2016-10-22 09:13:48.708601 | 2016-10-22 11:10:26.165243 | 01:56:37.456642
  8411 | 509 |       1 | 2016-10-22 05:37:58.145601 | 2016-10-22 09:10:54.109012 | 03:32:55.963411
  8410 | 509 |       1 | 2016-10-22 00:22:05.508584 | 2016-10-22 05:34:50.149246 | 05:12:44.640662
  8409 | 509 |       1 | 2016-10-21 21:42:24.321828 | 2016-10-22 00:19:18.352599 | 02:36:54.030771
  8408 | 509 |       1 | 2016-10-21 19:42:41.822379 | 2016-10-21 21:38:53.118854 | 01:56:11.296475
  8407 | 509 |       1 | 2016-10-21 18:55:32.996881 | 2016-10-21 19:39:41.614263 | 00:44:08.617382
  8406 | 509 |       1 | 2016-10-21 16:05:16.475354 | 2016-10-21 18:52:34.856588 | 02:47:18.381234
  8405 | 506 |       1 | 2016-10-21 10:02:40.119932 | 2016-10-21 16:01:47.080255 | 05:59:06.960323
  8404 | 506 |       1 | 2016-10-21 02:59:54.351852 | 2016-10-21 09:59:58.686912 | 07:00:04.33506
  8403 | 506 |       1 | 2016-10-20 21:33:07.840741 | 2016-10-21 02:56:25.090063 | 05:23:17.249322
  8402 | 506 |       1 | 2016-10-20 17:30:37.933544 | 2016-10-20 21:30:19.880146 | 03:59:41.946602
  8401 | 506 |       1 | 2016-10-20 16:57:38.476499 | 2016-10-20 17:24:40.486873 | 00:27:02.010374
  8400 | 506 |       1 | 2016-10-20 16:39:19.053344 | 2016-10-20 16:52:07.845918 | 00:12:48.792574
  8399 | 506 |       1 |                            |                            | 
  8398 | 507 |       1 | 2016-10-20 14:56:53.597179 | 2016-10-20 16:31:48.638161 | 01:34:55.040982
  8397 | 507 |       1 | 2016-10-20 14:49:56.427147 |                            | 
